latitude,longitude
-22.73724,-45.58983
-27.978527,-49.486237
-25.969955,-52.144775
-27.951292,-49.93415
-29.480993,-50.17481
-19.370085,-42.413414
-22.73724,-45.58983
-26.560665,-49.378357
-27.004435,-51.400833
-26.22401,-52.031147
-26.591022,-49.333687
-20.685087,-43.30088
-20.685087,-43.30088
-26.22662,-51.0891
-26.773088,-51.00127
-27.978527,-49.486237
-27.490208,-50.980618
-26.553736,-51.99683
-26.645142,-49.356976
-19.667635,-42.549423
-19.604359,-41.628807
-28.001665,-49.54776
-25.016071,-47.9318
-26.22401,-52.031147
-28.011583,-49.832825
-28.042112,-49.450367
-27.967873,-49.895054
-22.689444,-45.481945
-27.524132,-49.61626
-26.571562,-49.36318
-27.978527,-49.486237
-28.039925,-49.45227
-20.224337,-42.322777
-22.703138,-45.47843
-22.694157,-45.505657
-22.665842,-44.59375
-22.689444,-45.481945
-27.035467,-50.346016
-27.951292,-49.93415
-29.458334,-50.581112
-26.713606,-49.67773
-22.688992,-45.541553
-26.1535,-51.743744
-22.73724,-45.58983
-22.709316,-45.548607
-27.524132,-49.61626
-27.524132,-49.61626
-22.689444,-45.481945
-26.571562,-49.36318
-27.95543,-49.87676
-27.978527,-49.486237
-22.731236,-45.59698
-26.593454,-52.540794
-20.685087,-43.30088
-20.685087,-43.30088
-22.689444,-45.481945
-29.458334,-50.581112
-27.068754,-48.6273
-26.14149,-51.75382
-20.505144,-41.80629
-27.978527,-49.486237
-22.75075,-45.566086
-28.039925,-49.45227
-22.703138,-45.47843
-26.112373,-51.24074
-29.35365,-50.82288
-27.951292,-49.93415
-22.723347,-45.575054
-27.790737,-50.346844
-22.703138,-45.47843
-20.685087,-43.30088
-27.951292,-49.93415
-21.604555,-44.576477
-28.001665,-49.54776
-29.452734,-50.597176
-24.996298,-48.10861
-22.808126,-45.99566
-22.703138,-45.47843
-26.051758,-51.70606
-22.689444,-45.481945
-25.43552,-51.432064
-29.353014,-50.61302
-27.95543,-49.87676
-22.707119,-45.46667
-22.693571,-45.490643
-22.723186,-45.630516
-28.065458,-49.544434
-27.524132,-49.61626
-19.465729,-42.558537
-22.703138,-45.47843
-22.689444,-45.481945
-29.3522,-50.815193
-22.689444,-45.481945
-25.439152,-51.44426
-26.591022,-49.333687
-21.997845,-43.831566
-26.056559,-52.149174
-25.904398,-51.598354
-28.042112,-49.450367
-22.693571,-45.490643
-27.95543,-49.87676
-22.717638,-45.59096
-22.261608,-44.507496
-20.505144,-41.80629
-27.95543,-49.87676
-27.951292,-49.93415
-20.685087,-43.30088
-27.553482,-50.217205
-27.791883,-49.950207
-28.042112,-49.450367
-25.051165,-48.606834
-28.039925,-49.45227
-22.689444,-45.481945
-24.544506,-48.69037
-22.691557,-45.50286
-25.89384,-51.583385
-29.458334,-50.581112
-29.480993,-50.17481
-26.153835,-51.074974
-29.207754,-50.868896
-26.112373,-51.24074
-22.699076,-45.506176
-22.383804,-44.668537
-22.73724,-45.58983
-29.480993,-50.17481
-27.497814,-50.875195
-22.691557,-45.50286
-19.667635,-42.549423
-29.480993,-50.17481
-19.667635,-42.549423
-27.421259,-50.733116
-27.511967,-50.791573
-24.135689,-46.916744
-29.480993,-50.17481
-22.689444,-45.481945
-26.146452,-51.067898
-22.689444,-45.481945
-29.361233,-50.818962
-22.689444,-45.481945
-22.73724,-45.58983
-26.532488,-49.59634
-22.878313,-46.034103
-26.591022,-49.333687
-28.001665,-49.54776
-12.562269,-41.383358
-26.782099,-49.398426
-22.693571,-45.490643
-19.667635,-42.549423
-26.14149,-51.75382
-26.051758,-51.70606
-29.454657,-50.569386
-29.312376,-50.809113
-29.453938,-50.520046
-29.453938,-50.520046
-22.691557,-45.50286
-22.70913,-45.546707
-29.359123,-50.80653
-22.699076,-45.506176
-20.685087,-43.30088
-27.978527,-49.486237
-20.467573,-41.730247
-27.951292,-49.93415
-27.398085,-50.735382
-27.978527,-49.486237
-26.22401,-52.031147
-20.685087,-43.30088
-22.672646,-45.46646
-25.016071,-47.9318
-26.152147,-51.71375
-28.065458,-49.544434
-21.946955,-43.892292
-29.453938,-50.520046
-27.67118,-49.0947
-27.951292,-49.93415
-22.689444,-45.481945
-22.73724,-45.58983
-22.703138,-45.47843
-26.051758,-51.70606
-22.689444,-45.481945
-28.001665,-49.54776
-26.571562,-49.36318
-26.1535,-51.743744
-22.739326,-45.591537
-20.685087,-43.30088
-28.011583,-49.832825
-22.73724,-45.58983
-26.112373,-51.24074
-27.978527,-49.486237
-22.716621,-45.59161
-27.011484,-51.563705
-26.477318,-49.587757
-21.923529,-43.78961
-29.480993,-50.17481
-28.039925,-49.45227
-22.73724,-45.58983
-26.22401,-52.031147
-20.467573,-41.730247
-28.001665,-49.54776
-26.112373,-51.24074
-20.685087,-43.30088
-27.421259,-50.733116
-29.3522,-50.815193
-29.453938,-50.520046
-20.685087,-43.30088
-25.099901,-48.811634
-22.689444,-45.481945
-26.22662,-51.0891
-27.978527,-49.486237
-26.051758,-51.70606
-29.3522,-50.815193
-28.042112,-49.450367
-28.039925,-49.45227
-26.566065,-49.66119
-29.453938,-50.520046
-22.703138,-45.47843
-26.645142,-49.356976
-29.480993,-50.17481
-22.73724,-45.58983
-22.689444,-45.481945
-22.70913,-45.546707
-26.153671,-51.06144
-22.690584,-45.494766
-29.207754,-50.868896
-27.997944,-49.585773
-20.685087,-43.30088
-27.67072,-49.094734
-26.051758,-51.70606
-20.414827,-41.848576
-25.016071,-47.9318
-26.146452,-51.067898
-26.22401,-52.031147
-27.978527,-49.486237
-29.480993,-50.17481
-22.689444,-45.481945
-28.001665,-49.54776
-26.637802,-51.49459
-28.042112,-49.450367
-19.667635,-42.549423
-26.645142,-49.356976
-26.462187,-52.568893
-27.951292,-49.93415
-26.58349,-49.63447
-26.714731,-49.49466
-22.005514,-43.87984
-27.951292,-49.93415
-28.039925,-49.45227
-26.22401,-52.031147
-27.524132,-49.61626
-22.751324,-45.512768
-28.044815,-49.43527
-25.066154,-48.10087
-28.061653,-49.56459
-26.598925,-49.639133
-28.061653,-49.56459
-27.112291,-52.767628
-29.363897,-50.812305
-22.689444,-45.481945
-22.707119,-45.46667
-22.67233,-45.466156
-25.016071,-47.9318
-26.462187,-52.568893
-21.9952,-43.866974
-12.562269,-41.383358
-25.099901,-48.811634
-20.685087,-43.30088
-22.689444,-45.481945
-27.95543,-49.87676
-22.73724,-45.58983
-27.978527,-49.486237
-26.637802,-51.49459
-20.685087,-43.30088
-27.951292,-49.93415
-22.689444,-45.481945
-27.951292,-49.93415
-20.685087,-43.30088
-22.723215,-45.630505
-29.458334,-50.581112
-27.95543,-49.87676
-22.690584,-45.494766
-27.967873,-49.895054
-25.89384,-51.583385
-27.971739,-49.892693
-26.593454,-52.540794
-27.116165,-52.768436
-22.703138,-45.47843
-27.95543,-49.87676
-22.703138,-45.47843
-22.703138,-45.47843
-27.924501,-49.8566
-27.951292,-49.93415
-26.077461,-52.1963
-27.951292,-49.93415
-22.73724,-45.58983
-27.967873,-49.895054
-22.731205,-45.5957
-22.703138,-45.47843
-28.81961,-51.13441
-27.951292,-49.93415
-22.731205,-45.5957
-22.73724,-45.58983
-22.703138,-45.47843
-22.703138,-45.47843
-27.215921,-49.66236
-22.703138,-45.47843
-20.685087,-43.30088
-20.685087,-43.30088
-22.703138,-45.47843
-22.693571,-45.490643
-27.579836,-50.15985
-28.816475,-51.137276
-28.042112,-49.450367
-22.73724,-45.58983
-22.73724,-45.58983
-25.099901,-48.811634
-26.396843,-51.899315
-22.691557,-45.50286
-25.91816,-51.597378
-19.731653,-41.867516
-16.331688,-40.933331
-22.797487,-45.522008
-26.478705,-52.450183
-22.650467,-45.536319
-27.877003,-51.226237
-29.394203,-50.878426
-22.703138,-45.47843
-22.703138,-45.47843
-25.45377,-49.256413
-20.199486,-42.198994
-22.69563,-45.52121
-25.904398,-51.598354
-22.731739,-45.617466
-29.365347,-50.866467
-22.73724,-45.58983
-27.969482,-49.87165
-26.170952,-51.07107
-20.201193,-42.199215
-22.689444,-45.481945
-22.703138,-45.47843
-22.690464,-45.478832
-22.723347,-45.575054
-22.859337,-46.031902
-22.73724,-45.58983
-22.739326,-45.591537
-22.739326,-45.591537
-20.685087,-43.30088
-22.721725,-45.62718
-22.716358,-45.59326
-22.716682,-45.56501
-25.904398,-51.598354
-22.689444,-45.481945
-22.69563,-45.52121
-22.689444,-45.481945
-22.689444,-45.481945
-22.731205,-45.5957
-22.723818,-45.57771
-22.726137,-45.570175
-29.458334,-50.581112
-22.73724,-45.58983
-25.91816,-51.597378
-22.689444,-45.481945
-26.390871,-52.406116
-27.969482,-49.87165
-29.159657,-50.078945
-20.173044,-42.272785
-22.716372,-45.593178
-22.689444,-45.481945
-20.21549,-42.220802
-29.3522,-50.815193
-25.904398,-51.598354
-22.715195,-45.604713
-18.424042,-48.164062
-28.011583,-49.832825
-22.73724,-45.58983
-25.099901,-48.811634
-25.904398,-51.598354
-22.69563,-45.52121
-22.703138,-45.47843
-22.73724,-45.58983
-22.689444,-45.481945
-20.685087,-43.30088
-25.904398,-51.598354
-22.86138,-46.035946
-21.464878,-44.645363
-28.884787,-50.816666
-27.822397,-50.485363
-22.8519,-46.030685
-22.707119,-45.46667
-22.703138,-45.47843
-22.703138,-45.47843
-22.715195,-45.604713
-20.685087,-43.30088
-25.904398,-51.598354
-29.087921,-50.11877
-20.224337,-42.322777
-24.453846,-48.8809
-29.499,-50.325
-29.461458,-50.5732
-20.21549,-42.220802
-22.732693,-45.57048
-27.535501,-51.02145
-29.423851,-50.38677
-29.365347,-50.866467
-24.653044,-49.633396
-24.291033,-50.59783
-26.780613,-51.013065
-22.703138,-45.47843
-29.3522,-50.815193
-29.105972,-51.08617
-22.700865,-45.585583
-29.3522,-50.815193
-25.91816,-51.597378
-22.617435,-45.39259
-22.711205,-45.535927
-26.22401,-52.031147
-22.617435,-45.39259
-22.73724,-45.58983
-22.617435,-45.39259
-22.703138,-45.47843
-25.45377,-49.256413
-29.3522,-50.815193
-20.156586,-42.27987
-20.685087,-43.30088
-20.685087,-43.30088
-29.442862,-50.611286
-22.703138,-45.47843
-27.95806,-49.88098
-25.435299,-49.26652
-22.689444,-45.481945
-22.444906,-44.61104
-19.776823,-42.602375
-29.442862,-50.611286
-20.156366,-42.279747
-29.451826,-50.61201
-29.458334,-50.581112
-22.711205,-45.535927
-28.163542,-52.765003
-29.389723,-50.39389
-26.103607,-51.87489
-22.664314,-44.592968
-22.716179,-45.59319
-29.3522,-50.815193
-27.968906,-49.870525
-20.199486,-42.198994
-20.685087,-43.30088
-28.163542,-52.765003
-29.3522,-50.815193
-20.685087,-43.30088
-29.442862,-50.611286
-26.536896,-51.606956
-28.819843,-51.134586
-24.400333,-48.644558
-22.689444,-45.481945
-29.442724,-50.611347
-20.157146,-42.281433
-22.689444,-45.481945
-22.745947,-45.811005
-20.685087,-43.30088
-23.769875,-45.72361
-22.690828,-45.487366
-29.458334,-50.581112
-22.691076,-45.491364
-28.163542,-52.765003
-29.442808,-50.580227
-20.685087,-43.30088
-22.731205,-45.5957
-22.7359,-45.59893
-27.877748,-49.442326
-22.631704,-45.593575
-22.690828,-45.487366
-25.099901,-48.811634
-22.862957,-46.036446
-22.73724,-45.58983
-26.222834,-52.027714
-26.138601,-51.053032
-26.11781,-51.16534
-26.203512,-49.261852
-28.68895,-50.59714
-27.951292,-49.93415
-22.689444,-45.481945
-22.689444,-45.481945
-22.703138,-45.47843
-22.689444,-45.481945
-27.818598,-49.27205
-27.954203,-49.87658
-22.73724,-45.58983
-29.458334,-50.581112
-22.689444,-45.481945
-26.655283,-52.25268
-22.699839,-45.527267
-22.736872,-45.5987
-22.769058,-45.615963
-22.649939,-45.42649
-28.518099,-49.86852
-26.22401,-52.031147
-29.458334,-50.581112
-26.13263,-51.125053
-27.844707,-50.049004
-22.703138,-45.47843
-27.85777,-49.83212
-22.73724,-45.58983
-22.703138,-45.47843
-22.68785,-45.534225
-22.691557,-45.50286
-22.703138,-45.47843
-25.893742,-51.582954
-22.689444,-45.481945
-22.691557,-45.50286
-26.832401,-51.746624
-22.689444,-45.481945
-22.36484,-44.724613
-22.68785,-45.534225
-22.86138,-46.035946
-22.725803,-45.56929
-22.68785,-45.534225
-25.099901,-48.811634
-29.3522,-50.815193
-25.888823,-50.26831
-29.423851,-50.38677
-22.649939,-45.42649
-29.458334,-50.581112
-22.689444,-45.481945
-22.716358,-45.59326
-26.26845,-49.53019
-22.689066,-45.612003
-22.703138,-45.47843
-26.281424,-48.865036
-22.703138,-45.47843
-26.390871,-52.406116
-26.152815,-51.87378
-26.203512,-49.261852
-22.689444,-45.481945
-19.682245,-42.154625
-22.86138,-46.035946
-22.723347,-45.575054
-21.987356,-43.865227
-22.689444,-45.481945
-22.703138,-45.47843
-26.553736,-51.99683
-22.716358,-45.59326
-22.689444,-45.481945
-29.354458,-50.829823
-26.897694,-49.47991
-26.591022,-49.333687
-27.969574,-49.871716
-29.442808,-50.580227
-16.670465,-40.841866
-22.689444,-45.481945
-29.3522,-50.815193
-27.969349,-49.870544
-22.689444,-45.481945
-22.720968,-45.57992
-22.703138,-45.47843
-25.098722,-48.80948
-22.703138,-45.47843
-29.3522,-50.815193
-22.716682,-45.56501
-25.098722,-48.80948
-20.173767,-42.267704
-22.617435,-45.39259
-26.22401,-52.031147
-20.685087,-43.30088
-26.22401,-52.031147
-20.173044,-42.272785
-22.73724,-45.58983
-20.685087,-43.30088
-25.779743,-51.894485
-29.3522,-50.815193
-22.703138,-45.47843
-27.913567,-52.81526
-22.723818,-45.57771
-20.685087,-43.30088
-27.969574,-49.871716
-22.716179,-45.59319
-26.483538,-51.992405
-29.087921,-50.11877
-22.689444,-45.481945
-29.458334,-50.581112
-22.723347,-45.575054
-22.85656,-42.03847
-26.551525,-49.376247
-22.703138,-45.47843
-22.716358,-45.59326
-22.716372,-45.593178
-22.690458,-45.494896
-22.649939,-45.42649
-22.691557,-45.50286
-20.685087,-43.30088
-29.3522,-50.815193
-22.703138,-45.47843
-22.700865,-45.585583
-25.45377,-49.256413
-27.965282,-49.509254
-22.691557,-45.50286
-22.703138,-45.47843
-19.72269,-42.11745
-27.978527,-49.486237
-20.685087,-43.30088
-20.685087,-43.30088
-29.053146,-50.333794
-22.723997,-45.57768
-29.458334,-50.581112
-22.73724,-45.58983
-28.884787,-50.816666
-20.685087,-43.30088
-27.978527,-49.486237
-22.695082,-45.50664
-20.685087,-43.30088
-20.685087,-43.30088
-24.51615,-48.834633
-27.976612,-49.484547
-26.22401,-52.031147
-26.103607,-51.87489
-27.978981,-49.482117
-20.685087,-43.30088
-25.099901,-48.811634
-21.660118,-42.375122
-22.69151,-45.497116
-22.695082,-45.50664
-20.685087,-43.30088
-22.689444,-45.481945
-22.691076,-45.491364
-21.660118,-42.375122
-20.17345,-42.271347
-20.685087,-43.30088
-20.685087,-43.30088
-20.17345,-42.271347
-29.39474,-50.87588
-22.711205,-45.535927
-22.693571,-45.490643
-19.680864,-42.15181
-22.69151,-45.497116
-27.978981,-49.482117
-29.218147,-50.18102
-22.69151,-45.497116
-22.691076,-45.491364
-22.73724,-45.58983
-22.631704,-45.593575
-22.695082,-45.50664
-28.983624,-50.876385
-29.442862,-50.611286
-25.099901,-48.811634
-19.332022,-42.40568
-22.73724,-45.58983
-27.965282,-49.509254
-20.201193,-42.199215
-26.216728,-52.021885
-22.73724,-45.58983
-27.152075,-52.728486
-27.848388,-49.872893
-22.669578,-45.495079
-22.752764,-45.509063
-19.668082,-42.692139
-20.454747,-42.730699
-22.740538,-45.593556
-22.716154,-45.59214
-20.685087,-43.30088
-22.691557,-45.50286
-22.73724,-45.58983
-25.6398,-52.1224
-22.710155,-45.552963
-22.73724,-45.58983
-20.685087,-43.30088
-22.703138,-45.47843
-22.73724,-45.58983
-22.73724,-45.58983
-28.819855,-51.13433
-22.727846,-45.590965
-22.728975,-45.594456
-20.685087,-43.30088
-22.73724,-45.58983
-26.267317,-51.180965
-29.458334,-50.581112
-22.691557,-45.50286
-22.73724,-45.58983
-29.4279,-50.389
-22.728975,-45.594456
-26.216728,-52.021885
-22.699753,-45.482277
-22.70056,-45.587475
-22.689444,-45.481945
-26.574873,-50.753006
-22.716131,-45.59238
-20.685087,-43.30088
-22.691557,-45.50286
-26.462187,-52.568893
-20.685087,-43.30088
-22.690458,-45.494896
-26.402653,-53.315224
-22.73724,-45.58983
-22.689444,-45.481945
-29.458334,-50.581112
-22.689444,-45.481945
-20.092289,-42.225914
-20.414827,-41.848576
-22.716742,-45.581028
-22.716742,-45.581028
-22.691557,-45.50286
-19.332022,-42.40568
-22.694,-45.503
-22.703138,-45.47843
-26.553356,-52.53605
-22.727846,-45.590965
-28.818558,-51.13564
-22.691557,-45.50286
-27.957727,-49.87557
-20.685087,-43.30088
-22.690458,-45.494896
-22.73724,-45.58983
-22.71008,-45.537136
-22.691557,-45.50286
-22.689444,-45.481945
-29.355547,-50.82331
-29.79471,-51.12177
-22.876017,-46.029797
-22.876017,-46.029797
-22.689444,-45.481945
-26.462187,-52.568893
-22.73724,-45.58983
-29.432007,-50.39358
-22.73724,-45.58983
-20.798204,-42.862064
-29.458334,-50.581112
-16.709383,-43.941566
-19.332022,-42.40568
-20.685087,-43.30088
-22.690458,-45.494896
-26.428652,-53.30728
-27.951292,-49.93415
-22.693516,-45.505272
-22.73724,-45.58983
-22.690657,-45.483456
-29.458334,-50.581112
-22.689444,-45.481945
-26.79975,-51.991096
-22.69787,-45.485443
-22.703138,-45.47843
-29.432007,-50.39358
-29.458334,-50.581112
-20.685087,-43.30088
-29.458334,-50.581112
-27.967873,-49.895054
-22.73724,-45.58983
-29.480993,-50.17481
-22.36484,-44.724613
-27.967873,-49.895054
-22.73724,-45.58983
-27.967873,-49.895054
-27.967873,-49.895054
-22.735975,-45.588287
-22.689444,-45.481945
-22.689444,-45.481945
-29.355547,-50.82331
-29.303902,-50.483707
-22.73724,-45.58983
-22.689444,-45.481945
-28.01651,-49.842957
-22.689444,-45.481945
-22.690657,-45.483456
-29.458334,-50.581112
-29.319885,-50.50345
-29.066973,-49.959812
-29.015919,-50.804974
-22.716742,-45.581028
-26.357958,-53.259636
-29.46383,-50.615837
-29.26912,-50.84368
-20.685087,-43.30088
-22.689444,-45.481945
-27.951292,-49.93415
-27.951292,-49.93415
-27.951292,-49.93415
-27.959803,-49.879368
-22.689444,-45.481945
-29.363766,-50.813847
-27.951292,-49.93415
-22.876017,-46.029797
-27.956924,-49.881123
-22.689444,-45.481945
-29.432007,-50.39358
-20.685087,-43.30088
-20.685087,-43.30088
-22.68993,-45.48136
-26.645142,-49.356976
-20.685087,-43.30088
-22.696316,-45.48802
-22.689444,-45.481945
-22.73724,-45.58983
-19.712765,-41.814518
-26.536896,-51.606956
-27.967873,-49.895054
-20.415442,-43.42475
-27.967873,-49.895054
-27.967873,-49.895054
-26.536896,-51.606956
-20.685087,-43.30088
-27.967873,-49.895054
-19.332022,-42.40568
-26.226475,-52.030872
-27.951292,-49.93415
-22.73622,-45.557625
-22.73724,-45.58983
-22.703138,-45.47843
-22.73724,-45.58983
-27.967873,-49.895054
-29.432007,-50.39358
-28.286743,-49.94003
-22.726923,-45.561626
-26.943537,-51.426617
-22.700865,-45.585583
-27.932276,-49.85894
-19.546444,-42.54893
-22.73724,-45.58983
-25.468634,-48.845634
-21.979097,-44.60596
-27.9545,-49.9455
-29.480993,-50.17481
-26.263432,-51.18063
-22.73724,-45.58983
-26.591022,-49.333687
-22.689444,-45.481945
-27.143095,-51.60714
-26.428652,-53.30728
-26.79975,-51.991096
-29.480993,-50.17481
-22.73724,-45.58983
-26.08501,-51.877182
-22.86138,-46.035946
-22.691557,-45.50286
-29.442808,-50.580227
-26.591022,-49.333687
-24.298958,-50.603928
-29.480993,-50.17481
-22.69787,-45.485443
-22.73724,-45.58983
-22.699753,-45.482277
-29.458334,-50.581112
-22.716131,-45.59238
-20.22067,-42.228294
-22.73724,-45.58983
-28.302204,-50.233864
-29.417,-50.867
-26.873066,-52.018353
-29.319885,-50.50345
-22.691557,-45.50286
-22.700865,-45.585583
-27.90096,-48.872986
-22.73724,-45.58983
-29.303902,-50.483707
-22.73724,-45.58983
-22.689444,-45.481945
-26.23784,-51.194992
-22.691557,-45.50286
-26.462187,-52.568893
-26.798595,-51.991707
-22.73724,-45.58983
-29.437624,-50.60847
-28.18296,-50.640827
-22.689444,-45.481945
-29.458334,-50.581112
-22.73724,-45.58983
-29.364885,-50.80887
-26.462187,-52.568893
-29.458334,-50.581112
-19.332022,-42.40568
-22.73724,-45.58983
-22.73724,-45.58983
-19.332022,-42.40568
-20.685087,-43.30088
-22.73545,-45.58787
-22.73724,-45.58983
-22.717653,-45.589172
-22.86138,-46.035946
-22.649939,-45.42649
-22.73724,-45.58983
-22.691557,-45.50286
-22.689444,-45.481945
-20.685087,-43.30088
-22.689444,-45.481945
-22.689444,-45.481945
-29.458334,-50.581112
-19.498669,-42.53409
-22.73724,-45.58983
-26.79975,-51.991096
-29.432007,-50.39358
-22.73724,-45.58983
-22.693336,-45.5043
-22.689444,-45.481945
-24.740211,-47.56088
-22.689444,-45.481945
-20.685087,-43.30088
-22.728975,-45.594456
-21.47282,-44.615482
-22.689444,-45.481945
-27.951292,-49.93415
-26.799477,-51.990677
-20.685087,-43.30088
-22.73724,-45.58983
-25.099901,-48.811634
-22.73724,-45.58983
-22.717653,-45.589172
-26.307032,-48.79497
-22.689444,-45.481945
-29.319885,-50.50345
-22.726137,-45.570175
-22.696316,-45.48802
-20.685087,-43.30088
-27.951292,-49.93415
-26.22401,-52.031147
-28.816532,-51.13744
-22.689444,-45.481945
-22.689444,-45.481945
-27.951292,-49.93415
-27.951292,-49.93415
-20.685087,-43.30088
-29.442862,-50.611286
-22.726137,-45.570175
-29.442862,-50.611286
-22.718136,-45.41529
-27.951292,-49.93415
-22.689444,-45.481945
-22.73724,-45.58983
-22.691557,-45.50286
-23.564577,-45.837395
-29.442862,-50.611286
-22.876017,-46.029797
-20.685087,-43.30088
-20.685087,-43.30088
-27.951292,-49.93415
-20.685087,-43.30088
-27.967873,-49.895054
-29.458334,-50.581112
-22.876017,-46.029797
-22.73724,-45.58983
-27.967873,-49.895054
-27.951292,-49.93415
-22.689444,-45.481945
-20.685087,-43.30088
-28.011583,-49.832825
-27.967873,-49.895054
-20.685087,-43.30088
-22.68997,-45.481415
-27.951292,-49.93415
-29.017147,-50.802395
-22.73724,-45.58983
-20.685087,-43.30088
-20.685087,-43.30088
-22.73724,-45.58983
-29.458334,-50.581112
-26.304956,-53.285965
-29.458334,-50.581112
-29.442862,-50.611286
-29.442862,-50.611286
-29.442862,-50.611286
-20.685087,-43.30088
-22.73724,-45.58983
-20.577572,-42.648087
-29.458334,-50.581112
-20.22067,-42.228294
-26.304956,-53.285965
-22.703138,-45.47843
-22.703138,-45.47843
-20.685087,-43.30088
-26.226475,-52.030872
-29.218147,-50.18102
-26.645142,-49.356976
-22.860714,-46.030426
-22.703138,-45.47843
-19.712765,-41.814518
-29.39148,-50.429832
-22.73724,-45.58983
-20.685087,-43.30088
-22.781599,-45.609047
-26.304956,-53.285965
-20.685087,-43.30088
-26.645142,-49.356976
-20.685087,-43.30088
-29.423851,-50.38677
-29.423851,-50.38677
-29.437624,-50.60847
-24.136728,-47.977295
-22.444906,-44.61104
-22.7603,-45.598418
-26.536896,-51.606956
-20.685087,-43.30088
-19.667635,-42.549423
-22.73724,-45.58983
-29.432007,-50.39358
-29.423851,-50.38677
-29.423851,-50.38677
-20.685087,-43.30088
-29.442862,-50.611286
-22.755089,-45.488697
-22.73724,-45.58983
-25.2543,-48.956657
-26.536896,-51.606956
-26.227001,-52.17105
-26.489967,-52.20088
-22.73724,-45.58983
-24.9628,-48.415
-24.9628,-48.415
-20.685087,-43.30088
-22.73724,-45.58983
-26.536896,-51.606956
-22.73724,-45.58983
-29.442862,-50.611286
-28.326502,-50.26482
-27.977512,-49.857742
-24.434723,-48.584843
-29.423851,-50.38677
-29.423851,-50.38677
-17.097513,-40.95593
-22.703138,-45.47843
-27.913536,-52.81737
-25.0834,-48.8034
-22.876017,-46.029797
-29.391,-50.595
-22.73724,-45.58983
-22.73724,-45.58983
-27.61107,-53.49812
-26.513437,-51.77953
-24.327892,-50.61037
-20.685087,-43.30088
-29.432007,-50.39358
-27.951292,-49.93415
-22.73724,-45.58983
-26.225197,-49.236958
-22.703138,-45.47843
-19.360216,-42.39273
-20.685087,-43.30088
-29.442862,-50.611286
-29.493727,-50.573704
-22.876017,-46.029797
-22.693571,-45.490643
-29.432007,-50.39358
-29.432007,-50.39358
-26.225197,-49.236958
-29.423851,-50.38677
-20.22067,-42.228294
-20.685087,-43.30088
-29.443123,-50.61047
-22.703138,-45.47843
-22.703138,-45.47843
-29.432007,-50.39358
-22.876017,-46.029797
-29.389723,-50.39389
-20.685087,-43.30088
-26.357958,-53.259636
-27.951292,-49.93415
-25.062431,-48.570084
-22.73724,-45.58983
-29.159657,-50.078945
-25.119738,-48.855324
-29.326982,-50.26097
-25.36205,-49.260918
-29.354494,-50.820053
-25.853373,-52.17142
-26.652637,-49.5239
-25.36205,-49.260918
-20.685087,-43.30088
-24.3016,-50.577396
-26.79975,-51.991096
-24.418722,-48.572792
-22.861797,-46.077576
-19.360216,-42.39273
-29.082222,-50.418335
-25.119738,-48.855324
-24.434723,-48.584843
-26.357958,-53.259636
-25.119738,-48.855324
-26.513437,-51.77953
-26.357958,-53.259636
-20.685087,-43.30088
-26.225197,-49.236958
-29.432007,-50.39358
-20.685087,-43.30088
-22.861797,-46.077576
-26.357958,-53.259636
-29.01607,-50.80513
-22.876017,-46.029797
-27.828411,-50.343796
-17.130098,-40.92573
-22.689444,-45.481945
-27.951292,-49.93415
-29.432007,-50.39358
-26.652637,-49.5239
-22.664314,-44.592968
-26.357958,-53.259636
-27.95028,-49.933277
-26.357958,-53.259636
-19.473581,-40.705833
-27.941553,-49.6927
-22.703138,-45.47843
-24.321976,-50.61758
-22.875414,-46.03051
-26.357958,-53.259636
-26.536896,-51.606956
-26.652637,-49.5239
-20.685087,-43.30088
-25.36205,-49.260918
-22.715195,-45.604713
-20.685087,-43.30088
-22.703138,-45.47843
-22.703138,-45.47843
-20.685087,-43.30088
-20.685087,-43.30088
-26.357958,-53.259636
-20.685087,-43.30088
-26.304956,-53.285965
-27.61649,-51.512608
-27.951292,-49.93415
-17.012735,-40.969547
-28.12907,-49.95619
-27.951292,-49.93415
-25.698126,-48.473183
-29.432007,-50.39358
-29.432007,-50.39358
-29.01607,-50.80513
-29.432007,-50.39358
-25.62457,-49.14246
-27.951292,-49.93415
-25.62457,-49.14246
-22.703138,-45.47843
-20.685087,-43.30088
-22.689444,-45.481945
-22.765167,-45.604275
-22.703138,-45.47843
-24.298567,-50.574123
-29.442862,-50.611286
-22.735975,-45.588287
-22.691557,-45.50286
-22.691557,-45.50286
-26.578665,-52.550117
-26.32713,-53.269764
-27.951292,-49.93415
-27.004429,-51.556526
-26.652637,-49.5239
-20.685087,-43.30088
-26.513437,-51.77953
-22.703138,-45.47843
-26.357958,-53.259636
-28.12907,-49.95619
-20.685087,-43.30088
-28.12907,-49.95619
-22.691557,-45.50286
-22.691557,-45.50286
-27.111547,-52.7692
-22.73724,-45.58983
-29.458334,-50.581112
-27.957335,-49.875484
-22.693344,-45.505447
-22.703138,-45.47843
-20.01215,-42.73631
-22.33,-44.73
-24.264833,-48.4128
-26.505526,-52.57196
-27.957335,-49.875484
-19.158121,-40.775166
-22.703138,-45.47843
-22.735975,-45.588287
-29.423851,-50.38677
-29.442862,-50.611286
-27.9545,-49.8767
-22.709146,-45.541798
-22.703138,-45.47843
-29.423851,-50.38677
-22.693344,-45.505447
-23.964434,-47.014336
