"","latitude","longitude","country","species"
"1156",-20.685087,-43.30088,Brazil,Amazona vinacea
"1157",-22.689444,-45.481945,Brazil,Amazona vinacea
"1158",-28.067429,-49.374706,Brazil,Amazona vinacea
"1159",-28.061653,-49.56459,Brazil,Amazona vinacea
"1160",-22.73724,-45.58983,Brazil,Amazona vinacea
"1161",-27.978527,-49.486237,Brazil,Amazona vinacea
"1162",-25.969955,-52.144775,Brazil,Amazona vinacea
"1163",-27.951292,-49.93415,Brazil,Amazona vinacea
"1164",-29.480993,-50.17481,Brazil,Amazona vinacea
"1165",-19.370085,-42.413414,Brazil,Amazona vinacea
"1166",-22.73724,-45.58983,Brazil,Amazona vinacea
"1167",-26.560665,-49.378357,Brazil,Amazona vinacea
"1168",-27.004435,-51.400833,Brazil,Amazona vinacea
"1169",-26.22401,-52.031147,Brazil,Amazona vinacea
"1170",-26.591022,-49.333687,Brazil,Amazona vinacea
"1171",-20.685087,-43.30088,Brazil,Amazona vinacea
"1172",-20.685087,-43.30088,Brazil,Amazona vinacea
"1173",-26.22662,-51.0891,Brazil,Amazona vinacea
"1174",-26.773088,-51.00127,Brazil,Amazona vinacea
"1175",-27.978527,-49.486237,Brazil,Amazona vinacea
"1176",-27.490208,-50.980618,Brazil,Amazona vinacea
"1177",-26.553736,-51.99683,Brazil,Amazona vinacea
"1178",-26.645142,-49.356976,Brazil,Amazona vinacea
"1179",-19.667635,-42.549423,Brazil,Amazona vinacea
"1180",-19.604359,-41.628807,Brazil,Amazona vinacea
"1181",-28.001665,-49.54776,Brazil,Amazona vinacea
"1182",-25.016071,-47.9318,Brazil,Amazona vinacea
"1183",-26.22401,-52.031147,Brazil,Amazona vinacea
"1184",-28.011583,-49.832825,Brazil,Amazona vinacea
"1185",-28.042112,-49.450367,Brazil,Amazona vinacea
"1186",-27.967873,-49.895054,Brazil,Amazona vinacea
"1187",-22.689444,-45.481945,Brazil,Amazona vinacea
"1188",-27.524132,-49.61626,Brazil,Amazona vinacea
"1189",-26.571562,-49.36318,Brazil,Amazona vinacea
"1190",-27.978527,-49.486237,Brazil,Amazona vinacea
"1191",-28.039925,-49.45227,Brazil,Amazona vinacea
"1192",-20.224337,-42.322777,Brazil,Amazona vinacea
"1193",-22.703138,-45.47843,Brazil,Amazona vinacea
"1194",-22.694157,-45.505657,Brazil,Amazona vinacea
"1195",-22.665842,-44.59375,Brazil,Amazona vinacea
"1196",-22.689444,-45.481945,Brazil,Amazona vinacea
"1197",-27.035467,-50.346016,Brazil,Amazona vinacea
"1198",-27.951292,-49.93415,Brazil,Amazona vinacea
"1199",-29.458334,-50.581112,Brazil,Amazona vinacea
"1200",-26.713606,-49.67773,Brazil,Amazona vinacea
"1201",-22.688992,-45.541553,Brazil,Amazona vinacea
"1202",-26.1535,-51.743744,Brazil,Amazona vinacea
"1203",-22.73724,-45.58983,Brazil,Amazona vinacea
"1204",-22.709316,-45.548607,Brazil,Amazona vinacea
"1205",-27.524132,-49.61626,Brazil,Amazona vinacea
"1206",-27.524132,-49.61626,Brazil,Amazona vinacea
"1207",-22.689444,-45.481945,Brazil,Amazona vinacea
"1208",-26.571562,-49.36318,Brazil,Amazona vinacea
"1209",-27.95543,-49.87676,Brazil,Amazona vinacea
"1210",-27.978527,-49.486237,Brazil,Amazona vinacea
"1211",-22.731236,-45.59698,Brazil,Amazona vinacea
"1212",-26.593454,-52.540794,Brazil,Amazona vinacea
"1213",-20.685087,-43.30088,Brazil,Amazona vinacea
"1214",-20.685087,-43.30088,Brazil,Amazona vinacea
"1215",-22.689444,-45.481945,Brazil,Amazona vinacea
"1216",-29.458334,-50.581112,Brazil,Amazona vinacea
"1217",-27.068754,-48.6273,Brazil,Amazona vinacea
"1218",-26.14149,-51.75382,Brazil,Amazona vinacea
"1219",-20.505144,-41.80629,Brazil,Amazona vinacea
"1220",-27.978527,-49.486237,Brazil,Amazona vinacea
"1221",-22.75075,-45.566086,Brazil,Amazona vinacea
"1222",-28.039925,-49.45227,Brazil,Amazona vinacea
"1223",-22.703138,-45.47843,Brazil,Amazona vinacea
"1224",-26.112373,-51.24074,Brazil,Amazona vinacea
"1225",-29.35365,-50.82288,Brazil,Amazona vinacea
"1226",-27.951292,-49.93415,Brazil,Amazona vinacea
"1227",-22.723347,-45.575054,Brazil,Amazona vinacea
"1228",-27.790737,-50.346844,Brazil,Amazona vinacea
"1229",-22.703138,-45.47843,Brazil,Amazona vinacea
"1230",-20.685087,-43.30088,Brazil,Amazona vinacea
"1231",-27.951292,-49.93415,Brazil,Amazona vinacea
"1232",-21.604555,-44.576477,Brazil,Amazona vinacea
"1233",-28.001665,-49.54776,Brazil,Amazona vinacea
"1234",-29.452734,-50.597176,Brazil,Amazona vinacea
"1235",-24.996298,-48.10861,Brazil,Amazona vinacea
"1236",-22.808126,-45.99566,Brazil,Amazona vinacea
"1237",-22.703138,-45.47843,Brazil,Amazona vinacea
"1238",-26.051758,-51.70606,Brazil,Amazona vinacea
"1239",-22.689444,-45.481945,Brazil,Amazona vinacea
"1240",-25.43552,-51.432064,Brazil,Amazona vinacea
"1241",-29.353014,-50.61302,Brazil,Amazona vinacea
"1242",-27.95543,-49.87676,Brazil,Amazona vinacea
"1243",-22.707119,-45.46667,Brazil,Amazona vinacea
"1244",-22.693571,-45.490643,Brazil,Amazona vinacea
"1245",-22.723186,-45.630516,Brazil,Amazona vinacea
"1246",-28.065458,-49.544434,Brazil,Amazona vinacea
"1247",-27.524132,-49.61626,Brazil,Amazona vinacea
"1248",-19.465729,-42.558537,Brazil,Amazona vinacea
"1249",-22.703138,-45.47843,Brazil,Amazona vinacea
"1250",-22.689444,-45.481945,Brazil,Amazona vinacea
"1251",-29.3522,-50.815193,Brazil,Amazona vinacea
"1252",-22.689444,-45.481945,Brazil,Amazona vinacea
"1253",-25.439152,-51.44426,Brazil,Amazona vinacea
"1254",-26.591022,-49.333687,Brazil,Amazona vinacea
"1255",-21.997845,-43.831566,Brazil,Amazona vinacea
"1256",-26.056559,-52.149174,Brazil,Amazona vinacea
"1257",-25.904398,-51.598354,Brazil,Amazona vinacea
"1258",-28.042112,-49.450367,Brazil,Amazona vinacea
"1259",-22.693571,-45.490643,Brazil,Amazona vinacea
"1260",-27.95543,-49.87676,Brazil,Amazona vinacea
"1261",-22.717638,-45.59096,Brazil,Amazona vinacea
"1262",-22.261608,-44.507496,Brazil,Amazona vinacea
"1263",-20.505144,-41.80629,Brazil,Amazona vinacea
"1264",-27.95543,-49.87676,Brazil,Amazona vinacea
"1265",-27.951292,-49.93415,Brazil,Amazona vinacea
"1266",-20.685087,-43.30088,Brazil,Amazona vinacea
"1267",-27.553482,-50.217205,Brazil,Amazona vinacea
"1268",-27.791883,-49.950207,Brazil,Amazona vinacea
"1269",-28.042112,-49.450367,Brazil,Amazona vinacea
"1270",-25.051165,-48.606834,Brazil,Amazona vinacea
"1271",-28.039925,-49.45227,Brazil,Amazona vinacea
"1272",-22.689444,-45.481945,Brazil,Amazona vinacea
"1273",-24.544506,-48.69037,Brazil,Amazona vinacea
"1274",-22.691557,-45.50286,Brazil,Amazona vinacea
"1275",-25.89384,-51.583385,Brazil,Amazona vinacea
"1276",-29.458334,-50.581112,Brazil,Amazona vinacea
"1277",-29.480993,-50.17481,Brazil,Amazona vinacea
"1278",-26.153835,-51.074974,Brazil,Amazona vinacea
"1279",-29.207754,-50.868896,Brazil,Amazona vinacea
"1280",-26.112373,-51.24074,Brazil,Amazona vinacea
"1281",-22.699076,-45.506176,Brazil,Amazona vinacea
"1282",-22.383804,-44.668537,Brazil,Amazona vinacea
"1283",-22.73724,-45.58983,Brazil,Amazona vinacea
"1284",-29.480993,-50.17481,Brazil,Amazona vinacea
"1285",-27.497814,-50.875195,Brazil,Amazona vinacea
"1286",-22.691557,-45.50286,Brazil,Amazona vinacea
"1287",-19.667635,-42.549423,Brazil,Amazona vinacea
"1288",-29.480993,-50.17481,Brazil,Amazona vinacea
"1289",-19.667635,-42.549423,Brazil,Amazona vinacea
"1290",-27.421259,-50.733116,Brazil,Amazona vinacea
"1291",-27.511967,-50.791573,Brazil,Amazona vinacea
"1292",-24.135689,-46.916744,Brazil,Amazona vinacea
"1293",-29.480993,-50.17481,Brazil,Amazona vinacea
"1294",-22.689444,-45.481945,Brazil,Amazona vinacea
"1295",-26.146452,-51.067898,Brazil,Amazona vinacea
"1296",-22.689444,-45.481945,Brazil,Amazona vinacea
"1297",-29.361233,-50.818962,Brazil,Amazona vinacea
"1298",-22.689444,-45.481945,Brazil,Amazona vinacea
"1299",-22.73724,-45.58983,Brazil,Amazona vinacea
"1300",-26.532488,-49.59634,Brazil,Amazona vinacea
"1301",-22.878313,-46.034103,Brazil,Amazona vinacea
"1302",-26.591022,-49.333687,Brazil,Amazona vinacea
"1303",-28.001665,-49.54776,Brazil,Amazona vinacea
"1304",-12.562269,-41.383358,Brazil,Amazona vinacea
"1305",-26.782099,-49.398426,Brazil,Amazona vinacea
"1306",-22.693571,-45.490643,Brazil,Amazona vinacea
"1307",-19.667635,-42.549423,Brazil,Amazona vinacea
"1308",-26.14149,-51.75382,Brazil,Amazona vinacea
"1309",-26.051758,-51.70606,Brazil,Amazona vinacea
"1310",-29.454657,-50.569386,Brazil,Amazona vinacea
"1311",-29.312376,-50.809113,Brazil,Amazona vinacea
"1312",-29.453938,-50.520046,Brazil,Amazona vinacea
"1313",-29.453938,-50.520046,Brazil,Amazona vinacea
"1314",-22.691557,-45.50286,Brazil,Amazona vinacea
"1315",-22.70913,-45.546707,Brazil,Amazona vinacea
"1316",-29.359123,-50.80653,Brazil,Amazona vinacea
"1317",-22.699076,-45.506176,Brazil,Amazona vinacea
"1318",-20.685087,-43.30088,Brazil,Amazona vinacea
"1319",-27.978527,-49.486237,Brazil,Amazona vinacea
"1320",-20.467573,-41.730247,Brazil,Amazona vinacea
"1321",-27.951292,-49.93415,Brazil,Amazona vinacea
"1322",-27.398085,-50.735382,Brazil,Amazona vinacea
"1323",-27.978527,-49.486237,Brazil,Amazona vinacea
"1324",-26.22401,-52.031147,Brazil,Amazona vinacea
"1325",-20.685087,-43.30088,Brazil,Amazona vinacea
"1326",-22.672646,-45.46646,Brazil,Amazona vinacea
"1327",-25.016071,-47.9318,Brazil,Amazona vinacea
"1328",-26.152147,-51.71375,Brazil,Amazona vinacea
"1329",-28.065458,-49.544434,Brazil,Amazona vinacea
"1330",-21.946955,-43.892292,Brazil,Amazona vinacea
"1331",-29.453938,-50.520046,Brazil,Amazona vinacea
"1332",-27.67118,-49.0947,Brazil,Amazona vinacea
"1333",-27.951292,-49.93415,Brazil,Amazona vinacea
"1334",-22.689444,-45.481945,Brazil,Amazona vinacea
"1335",-22.73724,-45.58983,Brazil,Amazona vinacea
"1336",-22.703138,-45.47843,Brazil,Amazona vinacea
"1337",-26.051758,-51.70606,Brazil,Amazona vinacea
"1338",-22.689444,-45.481945,Brazil,Amazona vinacea
"1339",-28.001665,-49.54776,Brazil,Amazona vinacea
"1340",-26.571562,-49.36318,Brazil,Amazona vinacea
"1341",-26.1535,-51.743744,Brazil,Amazona vinacea
"1342",-22.739326,-45.591537,Brazil,Amazona vinacea
"1343",-20.685087,-43.30088,Brazil,Amazona vinacea
"1344",-28.011583,-49.832825,Brazil,Amazona vinacea
"1345",-22.73724,-45.58983,Brazil,Amazona vinacea
"1346",-26.112373,-51.24074,Brazil,Amazona vinacea
"1347",-27.978527,-49.486237,Brazil,Amazona vinacea
"1348",-22.716621,-45.59161,Brazil,Amazona vinacea
"1349",-27.011484,-51.563705,Brazil,Amazona vinacea
"1350",-26.477318,-49.587757,Brazil,Amazona vinacea
"1351",-21.923529,-43.78961,Brazil,Amazona vinacea
"1352",-29.480993,-50.17481,Brazil,Amazona vinacea
"1353",-28.039925,-49.45227,Brazil,Amazona vinacea
"1354",-22.73724,-45.58983,Brazil,Amazona vinacea
"1355",-26.22401,-52.031147,Brazil,Amazona vinacea
"1356",-20.467573,-41.730247,Brazil,Amazona vinacea
"1357",-28.001665,-49.54776,Brazil,Amazona vinacea
"1358",-26.112373,-51.24074,Brazil,Amazona vinacea
"1359",-20.685087,-43.30088,Brazil,Amazona vinacea
"1360",-27.421259,-50.733116,Brazil,Amazona vinacea
"1361",-29.3522,-50.815193,Brazil,Amazona vinacea
"1362",-29.453938,-50.520046,Brazil,Amazona vinacea
"1363",-20.685087,-43.30088,Brazil,Amazona vinacea
"1364",-25.099901,-48.811634,Brazil,Amazona vinacea
"1365",-22.689444,-45.481945,Brazil,Amazona vinacea
"1366",-26.22662,-51.0891,Brazil,Amazona vinacea
"1367",-27.978527,-49.486237,Brazil,Amazona vinacea
"1368",-26.051758,-51.70606,Brazil,Amazona vinacea
"1369",-29.3522,-50.815193,Brazil,Amazona vinacea
"1370",-28.042112,-49.450367,Brazil,Amazona vinacea
"1371",-28.039925,-49.45227,Brazil,Amazona vinacea
"1372",-26.566065,-49.66119,Brazil,Amazona vinacea
"1373",-29.453938,-50.520046,Brazil,Amazona vinacea
"1374",-22.703138,-45.47843,Brazil,Amazona vinacea
"1375",-26.645142,-49.356976,Brazil,Amazona vinacea
"1376",-29.480993,-50.17481,Brazil,Amazona vinacea
"1377",-22.73724,-45.58983,Brazil,Amazona vinacea
"1378",-22.689444,-45.481945,Brazil,Amazona vinacea
"1379",-22.70913,-45.546707,Brazil,Amazona vinacea
"1380",-26.153671,-51.06144,Brazil,Amazona vinacea
"1381",-22.690584,-45.494766,Brazil,Amazona vinacea
"1382",-29.207754,-50.868896,Brazil,Amazona vinacea
"1383",-27.997944,-49.585773,Brazil,Amazona vinacea
"1384",-20.685087,-43.30088,Brazil,Amazona vinacea
"1385",-27.67072,-49.094734,Brazil,Amazona vinacea
"1386",-26.051758,-51.70606,Brazil,Amazona vinacea
"1387",-20.414827,-41.848576,Brazil,Amazona vinacea
"1388",-25.016071,-47.9318,Brazil,Amazona vinacea
"1389",-26.146452,-51.067898,Brazil,Amazona vinacea
"1390",-26.22401,-52.031147,Brazil,Amazona vinacea
"1391",-27.978527,-49.486237,Brazil,Amazona vinacea
"1392",-29.480993,-50.17481,Brazil,Amazona vinacea
"1393",-22.689444,-45.481945,Brazil,Amazona vinacea
"1394",-28.001665,-49.54776,Brazil,Amazona vinacea
"1395",-26.637802,-51.49459,Brazil,Amazona vinacea
"1396",-28.042112,-49.450367,Brazil,Amazona vinacea
"1397",-19.667635,-42.549423,Brazil,Amazona vinacea
"1398",-26.645142,-49.356976,Brazil,Amazona vinacea
"1399",-26.462187,-52.568893,Brazil,Amazona vinacea
"1400",-27.951292,-49.93415,Brazil,Amazona vinacea
"1401",-26.58349,-49.63447,Brazil,Amazona vinacea
"1402",-26.714731,-49.49466,Brazil,Amazona vinacea
"1403",-22.005514,-43.87984,Brazil,Amazona vinacea
"1404",-27.951292,-49.93415,Brazil,Amazona vinacea
"1405",-28.039925,-49.45227,Brazil,Amazona vinacea
"1406",-26.22401,-52.031147,Brazil,Amazona vinacea
"1407",-27.524132,-49.61626,Brazil,Amazona vinacea
"1408",-22.751324,-45.512768,Brazil,Amazona vinacea
"1409",-28.044815,-49.43527,Brazil,Amazona vinacea
"1410",-25.066154,-48.10087,Brazil,Amazona vinacea
"1411",-28.061653,-49.56459,Brazil,Amazona vinacea
"1412",-26.598925,-49.639133,Brazil,Amazona vinacea
"1413",-28.061653,-49.56459,Brazil,Amazona vinacea
"1414",-27.112291,-52.767628,Brazil,Amazona vinacea
"1415",-29.363897,-50.812305,Brazil,Amazona vinacea
"1416",-22.689444,-45.481945,Brazil,Amazona vinacea
"1417",-22.707119,-45.46667,Brazil,Amazona vinacea
"1418",-22.67233,-45.466156,Brazil,Amazona vinacea
"1419",-25.016071,-47.9318,Brazil,Amazona vinacea
"1420",-26.462187,-52.568893,Brazil,Amazona vinacea
"1421",-21.9952,-43.866974,Brazil,Amazona vinacea
"1422",-12.562269,-41.383358,Brazil,Amazona vinacea
"1423",-25.099901,-48.811634,Brazil,Amazona vinacea
"1424",-20.685087,-43.30088,Brazil,Amazona vinacea
"1425",-22.689444,-45.481945,Brazil,Amazona vinacea
"1426",-27.95543,-49.87676,Brazil,Amazona vinacea
"1427",-22.73724,-45.58983,Brazil,Amazona vinacea
"1428",-27.978527,-49.486237,Brazil,Amazona vinacea
"1429",-26.637802,-51.49459,Brazil,Amazona vinacea
"1430",-20.685087,-43.30088,Brazil,Amazona vinacea
"1431",-27.951292,-49.93415,Brazil,Amazona vinacea
"1432",-22.689444,-45.481945,Brazil,Amazona vinacea
"1433",-27.951292,-49.93415,Brazil,Amazona vinacea
"1434",-20.685087,-43.30088,Brazil,Amazona vinacea
"1435",-22.723215,-45.630505,Brazil,Amazona vinacea
"1436",-29.458334,-50.581112,Brazil,Amazona vinacea
"1437",-27.95543,-49.87676,Brazil,Amazona vinacea
"1438",-22.690584,-45.494766,Brazil,Amazona vinacea
"1439",-27.967873,-49.895054,Brazil,Amazona vinacea
"1440",-25.89384,-51.583385,Brazil,Amazona vinacea
"1441",-27.971739,-49.892693,Brazil,Amazona vinacea
"1442",-26.593454,-52.540794,Brazil,Amazona vinacea
"1443",-27.116165,-52.768436,Brazil,Amazona vinacea
"1444",-22.703138,-45.47843,Brazil,Amazona vinacea
"1445",-27.95543,-49.87676,Brazil,Amazona vinacea
"1446",-22.703138,-45.47843,Brazil,Amazona vinacea
"1447",-22.703138,-45.47843,Brazil,Amazona vinacea
"1448",-27.924501,-49.8566,Brazil,Amazona vinacea
"1449",-27.951292,-49.93415,Brazil,Amazona vinacea
"1450",-26.077461,-52.1963,Brazil,Amazona vinacea
"1451",-27.951292,-49.93415,Brazil,Amazona vinacea
"1452",-22.73724,-45.58983,Brazil,Amazona vinacea
"1453",-27.967873,-49.895054,Brazil,Amazona vinacea
"1454",-22.731205,-45.5957,Brazil,Amazona vinacea
"1455",-22.703138,-45.47843,Brazil,Amazona vinacea
"1456",-28.81961,-51.13441,Brazil,Amazona vinacea
"1457",-27.951292,-49.93415,Brazil,Amazona vinacea
"1458",-22.731205,-45.5957,Brazil,Amazona vinacea
"1459",-22.73724,-45.58983,Brazil,Amazona vinacea
"1460",-22.703138,-45.47843,Brazil,Amazona vinacea
"1461",-22.703138,-45.47843,Brazil,Amazona vinacea
"1462",-27.215921,-49.66236,Brazil,Amazona vinacea
"1463",-22.703138,-45.47843,Brazil,Amazona vinacea
"1464",-20.685087,-43.30088,Brazil,Amazona vinacea
"1465",-20.685087,-43.30088,Brazil,Amazona vinacea
"1466",-22.703138,-45.47843,Brazil,Amazona vinacea
"1467",-22.693571,-45.490643,Brazil,Amazona vinacea
"1468",-27.579836,-50.15985,Brazil,Amazona vinacea
"1469",-28.816475,-51.137276,Brazil,Amazona vinacea
"1470",-28.042112,-49.450367,Brazil,Amazona vinacea
"1471",-22.73724,-45.58983,Brazil,Amazona vinacea
"1472",-22.73724,-45.58983,Brazil,Amazona vinacea
"1473",-25.099901,-48.811634,Brazil,Amazona vinacea
"1474",-26.396843,-51.899315,Brazil,Amazona vinacea
"1475",-22.691557,-45.50286,Brazil,Amazona vinacea
"1476",-25.91816,-51.597378,Brazil,Amazona vinacea
"1477",-19.731653,-41.867516,Brazil,Amazona vinacea
"1478",-16.331688,-40.933331,Brazil,Amazona vinacea
"1479",-22.797487,-45.522008,Brazil,Amazona vinacea
"1480",-26.478705,-52.450183,Brazil,Amazona vinacea
"1481",-22.650467,-45.536319,Brazil,Amazona vinacea
"1482",-27.877003,-51.226237,Brazil,Amazona vinacea
"1483",-29.394203,-50.878426,Brazil,Amazona vinacea
"1484",-22.703138,-45.47843,Brazil,Amazona vinacea
"1485",-22.703138,-45.47843,Brazil,Amazona vinacea
"1486",-25.45377,-49.256413,Brazil,Amazona vinacea
"1487",-20.199486,-42.198994,Brazil,Amazona vinacea
"1488",-22.69563,-45.52121,Brazil,Amazona vinacea
"1489",-25.904398,-51.598354,Brazil,Amazona vinacea
"1490",-22.731739,-45.617466,Brazil,Amazona vinacea
"1491",-29.365347,-50.866467,Brazil,Amazona vinacea
"1492",-22.73724,-45.58983,Brazil,Amazona vinacea
"1493",-27.969482,-49.87165,Brazil,Amazona vinacea
"1494",-26.170952,-51.07107,Brazil,Amazona vinacea
"1495",-20.201193,-42.199215,Brazil,Amazona vinacea
"1496",-22.689444,-45.481945,Brazil,Amazona vinacea
"1497",-22.703138,-45.47843,Brazil,Amazona vinacea
"1498",-22.690464,-45.478832,Brazil,Amazona vinacea
"1499",-22.723347,-45.575054,Brazil,Amazona vinacea
"1500",-22.859337,-46.031902,Brazil,Amazona vinacea
"1501",-22.73724,-45.58983,Brazil,Amazona vinacea
"1502",-22.739326,-45.591537,Brazil,Amazona vinacea
"1503",-22.739326,-45.591537,Brazil,Amazona vinacea
"1504",-20.685087,-43.30088,Brazil,Amazona vinacea
"1505",-22.721725,-45.62718,Brazil,Amazona vinacea
"1506",-22.716358,-45.59326,Brazil,Amazona vinacea
"1507",-22.716682,-45.56501,Brazil,Amazona vinacea
"1508",-25.904398,-51.598354,Brazil,Amazona vinacea
"1509",-22.689444,-45.481945,Brazil,Amazona vinacea
"1510",-22.69563,-45.52121,Brazil,Amazona vinacea
"1511",-22.689444,-45.481945,Brazil,Amazona vinacea
"1512",-22.689444,-45.481945,Brazil,Amazona vinacea
"1513",-22.731205,-45.5957,Brazil,Amazona vinacea
"1514",-22.723818,-45.57771,Brazil,Amazona vinacea
"1515",-22.726137,-45.570175,Brazil,Amazona vinacea
"1516",-29.458334,-50.581112,Brazil,Amazona vinacea
"1517",-22.73724,-45.58983,Brazil,Amazona vinacea
"1518",-25.91816,-51.597378,Brazil,Amazona vinacea
"1519",-22.689444,-45.481945,Brazil,Amazona vinacea
"1520",-26.390871,-52.406116,Brazil,Amazona vinacea
"1521",-27.969482,-49.87165,Brazil,Amazona vinacea
"1522",-29.159657,-50.078945,Brazil,Amazona vinacea
"1523",-20.173044,-42.272785,Brazil,Amazona vinacea
"1524",-22.716372,-45.593178,Brazil,Amazona vinacea
"1525",-22.689444,-45.481945,Brazil,Amazona vinacea
"1526",-20.21549,-42.220802,Brazil,Amazona vinacea
"1527",-29.3522,-50.815193,Brazil,Amazona vinacea
"1528",-25.904398,-51.598354,Brazil,Amazona vinacea
"1529",-22.715195,-45.604713,Brazil,Amazona vinacea
"1530",-18.424042,-48.164062,Brazil,Amazona vinacea
"1531",-28.011583,-49.832825,Brazil,Amazona vinacea
"1532",-22.73724,-45.58983,Brazil,Amazona vinacea
"1533",-25.099901,-48.811634,Brazil,Amazona vinacea
"1534",-25.904398,-51.598354,Brazil,Amazona vinacea
"1535",-22.69563,-45.52121,Brazil,Amazona vinacea
"1536",-22.703138,-45.47843,Brazil,Amazona vinacea
"1537",-22.73724,-45.58983,Brazil,Amazona vinacea
"1538",-22.689444,-45.481945,Brazil,Amazona vinacea
"1539",-20.685087,-43.30088,Brazil,Amazona vinacea
"1540",-25.904398,-51.598354,Brazil,Amazona vinacea
"1541",-22.86138,-46.035946,Brazil,Amazona vinacea
"1542",-21.464878,-44.645363,Brazil,Amazona vinacea
"1543",-28.884787,-50.816666,Brazil,Amazona vinacea
"1544",-27.822397,-50.485363,Brazil,Amazona vinacea
"1545",-22.8519,-46.030685,Brazil,Amazona vinacea
"1546",-22.707119,-45.46667,Brazil,Amazona vinacea
"1547",-22.703138,-45.47843,Brazil,Amazona vinacea
"1548",-22.703138,-45.47843,Brazil,Amazona vinacea
"1549",-22.715195,-45.604713,Brazil,Amazona vinacea
"1550",-20.685087,-43.30088,Brazil,Amazona vinacea
"1551",-25.904398,-51.598354,Brazil,Amazona vinacea
"1552",-29.087921,-50.11877,Brazil,Amazona vinacea
"1553",-20.224337,-42.322777,Brazil,Amazona vinacea
"1554",-24.453846,-48.8809,Brazil,Amazona vinacea
"1555",-29.499,-50.325,Brazil,Amazona vinacea
"1556",-29.461458,-50.5732,Brazil,Amazona vinacea
"1557",-20.21549,-42.220802,Brazil,Amazona vinacea
"1558",-22.732693,-45.57048,Brazil,Amazona vinacea
"1559",-27.535501,-51.02145,Brazil,Amazona vinacea
"1560",-29.423851,-50.38677,Brazil,Amazona vinacea
"1561",-29.365347,-50.866467,Brazil,Amazona vinacea
"1562",-24.653044,-49.633396,Brazil,Amazona vinacea
"1563",-24.291033,-50.59783,Brazil,Amazona vinacea
"1564",-26.780613,-51.013065,Brazil,Amazona vinacea
"1565",-22.703138,-45.47843,Brazil,Amazona vinacea
"1566",-29.3522,-50.815193,Brazil,Amazona vinacea
"1567",-29.105972,-51.08617,Brazil,Amazona vinacea
"1568",-22.700865,-45.585583,Brazil,Amazona vinacea
"1569",-29.3522,-50.815193,Brazil,Amazona vinacea
"1570",-25.91816,-51.597378,Brazil,Amazona vinacea
"1571",-22.617435,-45.39259,Brazil,Amazona vinacea
"1572",-22.711205,-45.535927,Brazil,Amazona vinacea
"1573",-26.22401,-52.031147,Brazil,Amazona vinacea
"1574",-22.617435,-45.39259,Brazil,Amazona vinacea
"1575",-22.73724,-45.58983,Brazil,Amazona vinacea
"1576",-22.617435,-45.39259,Brazil,Amazona vinacea
"1577",-22.703138,-45.47843,Brazil,Amazona vinacea
"1578",-25.45377,-49.256413,Brazil,Amazona vinacea
"1579",-29.3522,-50.815193,Brazil,Amazona vinacea
"1580",-20.156586,-42.27987,Brazil,Amazona vinacea
"1581",-20.685087,-43.30088,Brazil,Amazona vinacea
"1582",-20.685087,-43.30088,Brazil,Amazona vinacea
"1583",-29.442862,-50.611286,Brazil,Amazona vinacea
"1584",-22.703138,-45.47843,Brazil,Amazona vinacea
"1585",-27.95806,-49.88098,Brazil,Amazona vinacea
"1586",-25.435299,-49.26652,Brazil,Amazona vinacea
"1587",-22.689444,-45.481945,Brazil,Amazona vinacea
"1588",-22.444906,-44.61104,Brazil,Amazona vinacea
"1589",-19.776823,-42.602375,Brazil,Amazona vinacea
"1590",-29.442862,-50.611286,Brazil,Amazona vinacea
"1591",-20.156366,-42.279747,Brazil,Amazona vinacea
"1592",-29.451826,-50.61201,Brazil,Amazona vinacea
"1593",-29.458334,-50.581112,Brazil,Amazona vinacea
"1594",-22.711205,-45.535927,Brazil,Amazona vinacea
"1595",-28.163542,-52.765003,Brazil,Amazona vinacea
"1596",-29.389723,-50.39389,Brazil,Amazona vinacea
"1597",-26.103607,-51.87489,Brazil,Amazona vinacea
"1598",-22.664314,-44.592968,Brazil,Amazona vinacea
"1599",-22.716179,-45.59319,Brazil,Amazona vinacea
"1600",-29.3522,-50.815193,Brazil,Amazona vinacea
"1601",-27.968906,-49.870525,Brazil,Amazona vinacea
"1602",-20.199486,-42.198994,Brazil,Amazona vinacea
"1603",-20.685087,-43.30088,Brazil,Amazona vinacea
"1604",-28.163542,-52.765003,Brazil,Amazona vinacea
"1605",-29.3522,-50.815193,Brazil,Amazona vinacea
"1606",-20.685087,-43.30088,Brazil,Amazona vinacea
"1607",-29.442862,-50.611286,Brazil,Amazona vinacea
"1608",-26.536896,-51.606956,Brazil,Amazona vinacea
"1609",-28.819843,-51.134586,Brazil,Amazona vinacea
"1610",-24.400333,-48.644558,Brazil,Amazona vinacea
"1611",-22.689444,-45.481945,Brazil,Amazona vinacea
"1612",-29.442724,-50.611347,Brazil,Amazona vinacea
"1613",-20.157146,-42.281433,Brazil,Amazona vinacea
"1614",-22.689444,-45.481945,Brazil,Amazona vinacea
"1615",-22.745947,-45.811005,Brazil,Amazona vinacea
"1616",-20.685087,-43.30088,Brazil,Amazona vinacea
"1617",-23.769875,-45.72361,Brazil,Amazona vinacea
"1618",-22.690828,-45.487366,Brazil,Amazona vinacea
"1619",-29.458334,-50.581112,Brazil,Amazona vinacea
"1620",-22.691076,-45.491364,Brazil,Amazona vinacea
"1621",-28.163542,-52.765003,Brazil,Amazona vinacea
